club,aim_yards,mean_expected_strokes,birdie_rate,bogey_plus_avoidance,double_plus_avoidance,all_strokes
4 Iron,11,2.7173644241653836,0.7,1.0,1.0,"[3.7465611861814887, 2.261947598514302, 3.9244263841865163, array(2.45575541), 3.9236621265518585, 1.9295856028668559, 3.9244679122904462, array(2.53273636), array(2.6264985), 1.5270537543769944, 1.9497877949124374, array(2.65449022), array(2.40008862), array(2.58263942), array(2.75243763), array(2.33829901), 1.4825951033357152, array(2.47246332), array(3.02253975), 3.8392527634039273]"
4 Iron,12,2.8156910420008443,0.75,1.0,1.0,"[array(2.88973249), array(2.66738846), array(2.58539283), array(2.4080708), 1.3293572791600923, array(2.55263358), array(2.36277058), 3.9144518998909925, array(2.61628147), array(2.44145894), 3.8596110522726312, 2.2655780415601767, 3.908509903879247, array(2.84998236), 3.9027544076401792, array(2.71298998), array(2.48666267), array(2.50240749), 3.9229125185537117, 2.134874084481276]"
4 Iron,13,2.639458075741109,0.9,1.0,1.0,"[array(2.51628153), array(2.5856371), array(2.8746033), array(2.71575963), array(2.92571223), 1.1726744850836586, array(2.53403593), array(2.62022214), array(2.55182034), 2.4104065778954666, array(2.81248577), array(2.33094396), 3.9254723914075518, array(2.37808908), array(2.78026521), array(2.43491934), 2.3591674378095737, array(2.55206158), 3.6983591028783893, array(2.61024439)]"
4 Iron,14,2.89225515553391,0.75,1.0,1.0,"[3.9203206154640275, array(2.54805648), array(2.59777972), array(2.47604581), array(2.4252333), array(2.4913034), array(2.33255597), array(2.51695522), 3.922428524597135, array(2.76576508), array(2.57867935), 3.9245881954801436, array(2.66053203), array(2.57492324), 2.6939676165569426, 3.925221414127564, array(2.61859667), array(2.47285612), 3.9118768549660556, array(2.48741752)]"
4 Iron,15,2.5897588067090775,0.7,1.0,1.0,"[1.438718022821126, 1.5186709163094452, 1.732710309772669, 3.81037194028079, array(2.48017639), 1.1539528136248633, array(2.48096519), array(2.65201787), array(2.51664225), 3.8877943412348364, array(2.69399192), 1.1949660554765837, 3.8997687534493974, 1.9904292603623193, array(2.63247643), array(2.57144444), 3.8925341412463768, 3.912769043309186, 3.9244291583831274, 1.4103468928369398]"
4 Iron,16,2.73044058502171,0.85,1.0,1.0,"[array(2.78671354), 3.9253658114083145, array(2.96942639), array(2.95333937), 3.8837191625227625, array(2.88060281), 1.843039770182794, 1.8815039327088248, array(2.54710432), array(2.53371442), array(2.79367639), array(2.79187603), array(2.48277446), array(2.64549553), array(2.88594217), array(2.35711096), array(2.42888428), 3.9246636739125744, 1.300559741406828, array(2.79329896)]"
4 Iron,17,3.0539882302152446,0.6,1.0,1.0,"[1.8097416444525511, 3.91669996030683, array(2.34088414), 3.9244773214210826, array(2.43806834), array(2.52866739), array(2.55769471), array(2.65849217), 3.9212460018586586, 3.924662526023481, array(2.70168765), 3.924703528835855, array(2.71839433), 3.9206420244556446, array(2.94018021), 2.3319884782506723, 3.9194855405133677, 3.876187358603868, array(2.62558823), 2.100273064230248]"
4 Iron,18,2.735880282799349,0.8,1.0,1.0,"[array(2.77915711), 3.8614923079714245, array(2.45091709), array(2.4662081), array(3.17983534), 1.9917619425729551, array(2.9021707), 3.924993550928298, array(2.4796126), 1.4162664032876922, array(2.57231329), array(2.59709329), array(2.47218129), array(2.44065045), array(2.76507441), array(2.72661394), array(2.56338552), array(2.49720059), array(2.70560985), 3.925067894690685]"
4 Iron,19,2.712913342950367,0.85,1.0,1.0,"[array(2.38089717), array(2.62231241), 3.9217783182400527, 1.67397511752307, array(2.92387526), array(2.65577554), 3.879536683256634, array(2.80003137), array(2.95428537), array(2.46138257), array(2.80372289), array(2.63708499), array(2.45482636), array(2.48025847), 2.022344827959763, 2.2824122404261837, array(2.46986339), array(2.47803089), array(2.43139517), 3.924477816837366]"
4 Iron,20,2.5816297470770513,0.9,1.0,1.0,"[array(2.62695025), 3.920823191322977, array(2.78788973), array(2.93854841), array(2.4948005), 1.9724391003051418, 3.924441581029017, array(2.60365655), array(2.82660091), 1.3312841124415953, 1.5235197779582, array(2.86532414), array(2.6822587), array(2.78924692), array(2.63197743), array(2.39279792), array(2.47936697), 1.4820942464594695, array(2.75478706), array(2.60378744)]"
5 Iron,-20,2.5015954895767036,0.9,1.0,1.0,"[1.755280766071032, array(2.73995746), array(2.56664485), array(2.54131217), array(2.53516396), array(2.5041914), array(2.61304204), array(2.66379449), array(2.49240611), 1.985648770498374, 3.8040039590562604, 1.7498951306529995, array(2.54847705), 1.1807904215364264, 3.7369699436541612, array(2.52797322), 2.0492774722169194, 2.600563243512687, array(2.88320504), array(2.55331229)]"
5 Iron,-19,2.4143454993386864,0.95,1.0,1.0,"[array(2.47569105), array(2.5058341), 2.1041246926819523, array(2.66213132), array(2.76392242), array(2.51739174), array(2.6785103), array(2.56349255), array(2.45751701), 2.407939464404713, 1.937719697772862, array(2.79811967), 1.2630190639869052, 3.924129887990405, array(2.47754663), 1.8973815712123678, 2.191328463418676, 1.6147418197882202, array(2.53069444), array(2.5156741)]"
5 Iron,-18,2.5098445407915024,0.95,1.0,1.0,"[array(2.94229861), array(2.56067623), array(2.69148947), array(2.52702008), array(2.69318043), 2.373634889206875, array(2.79612057), 3.8041934935289556, array(2.53118784), array(2.62394494), array(2.50671639), 1.47824203393276, array(2.69426832), 1.5882345962830233, array(2.62851949), array(2.4765963), array(2.55716277), 1.855811494406018, array(2.34051777), array(2.52707509)]"
5 Iron,-17,2.376615439722396,1.0,1.0,1.0,"[array(2.62811023), array(2.55196976), array(2.63147918), array(2.51482674), array(2.5493647), 2.229618879858462, array(2.65704314), 1.5311284703578585, array(2.54144226), array(2.56706121), array(2.67199935), 1.990794733639006, 1.9754059285482977, array(2.54498537), array(2.56527034), array(2.45602897), array(2.64358754), 1.2893848122733997, array(2.46969645), array(2.52311071)]"
5 Iron,-16,2.438466110404491,0.95,1.0,1.0,"[1.4075997694369708, array(2.4954974), array(2.68089402), 1.6097445515837956, array(2.33135792), array(2.56221545), array(2.67435282), array(2.6843729), array(2.44705679), array(2.43896659), array(2.4967238), 3.9246522954391705, 2.46731517584999, array(2.51067223), array(2.4661304), 2.0811425827561005, array(2.41617029), array(2.49856453), 1.8384831537038047, array(2.73740954)]"
5 Iron,-15,2.6053445523050245,0.8,1.0,1.0,"[array(2.47794668), 1.6709412525105716, 3.709381345279783, 2.3006754869374078, array(2.46580177), array(2.46573587), array(2.56982388), array(2.53072482), array(2.52732199), 3.924536358331922, 1.5868804296338401, 1.3200050128220198, array(2.5884892), array(2.40969998), array(2.45004269), 3.820832492592799, array(2.49755157), 3.740098241897015, array(2.60243038), array(2.44797159)]"
5 Iron,-14,2.6037896487018037,0.8,1.0,1.0,"[array(2.42484709), array(2.4865213), 3.7368922050071953, array(2.90317696), array(2.46727144), array(2.5534358), 1.6157255700349247, array(2.57945893), 1.7133349521533934, 3.907950979812957, array(2.33173495), 3.7488571620077935, array(2.85018089), 3.9141682050342506, 1.275471984842309, 2.022457408414738, 2.1028662515085155, array(2.44833172), array(2.48482734), array(2.50828183)]"
5 Iron,-13,2.4945079392239053,0.8,1.0,1.0,"[array(2.37855261), 3.925303810032682, array(2.48538491), array(2.43932047), array(2.51599795), 1.2826866395363932, array(2.57167547), array(2.35677015), 1.5624587923975957, 3.849227506693054, array(2.4525905), 3.921011521572145, array(2.4620459), array(2.47158707), 1.0482940165747787, 2.3603056545281, 1.7956200645078308, 1.639349311992498, 3.922632109682214, array(2.44934433)]"
5 Iron,-12,2.462864185788706,0.9,1.0,1.0,"[array(2.33912921), 2.080775734918224, array(2.52477694), 2.4400043548328805, 3.8254132220640034, 1.5389750719514597, 1.7537947802566294, array(2.60194781), array(2.53653098), 1.6953289645765737, array(2.48871825), array(2.49938733), array(2.51788028), array(2.58044961), array(2.61942107), 2.200614374846237, 3.9249578064954886, array(2.3408946), 2.269192105474604, array(2.47909122)]"
5 Iron,-11,2.671474696453634,0.7,1.0,1.0,"[1.4953713885566966, 3.7220468075659046, 3.92101468596849, array(2.58418432), 3.7216936048097793, 3.8551549359507766, 1.7011998353738549, array(2.70401883), array(2.44270304), 1.3103374660309706, array(2.50801391), array(2.50275318), 1.7165568703313494, 1.7838874259366662, 3.8217423025570083, array(2.5415452), 3.7932562914472157, array(2.8897466), array(2.40934753), 2.0049196943268592]"
5 Iron,-10,2.8337766994805977,0.7,1.0,1.0,"[array(2.43828852), 2.0935063198894266, 3.924952391361852, 3.9245489871115704, 3.8931495901690596, 1.475522953853995, array(2.55716315), 2.15456482823955, array(2.57087878), array(2.57809422), array(2.34111985), 3.9217085043041267, array(2.47908108), array(2.3367179), array(2.5023537), array(2.74692086), 3.9235970635282102, 3.925747571897152, array(2.4701102), array(2.41750751)]"
5 Iron,-9,2.7201014596525277,0.65,1.0,1.0,"[1.338296270683435, 1.4104066933063806, 1.8813007839335296, 3.692268911337261, 1.7797182540304364, array(2.47982614), array(2.5673082), 3.6534741757814144, 3.913508597580019, array(2.38852977), 1.8293509006989968, array(2.34675753), 3.9244924942346393, 2.296122455894445, array(2.58156432), 3.9221063098090783, array(2.44271212), 3.920589261196482, array(2.38177359), 3.651922417954019]"
5 Iron,-8,2.9180456118279117,0.65,1.0,1.0,"[3.9252007847479127, array(2.60211553), 3.8550759965893175, array(2.5013221), array(2.33293502), array(2.53169635), 1.4672649624265333, 3.9145273860359064, array(2.53541885), 3.91759605332198, array(2.48184469), array(2.69113444), array(2.51086034), 3.9226197634138935, 3.72011063320703, array(2.69936637), 1.9209746279150501, 3.831817194151792, array(2.50793166), array(2.49109949)]"
5 Iron,-7,2.641690863483345,0.75,1.0,1.0,"[3.810112753070954, array(2.54784314), 3.724911583378787, 2.177980678813479, array(2.53905475), 3.9245865710236103, 3.9244331083156916, 1.3070718968062913, 2.000802546073671, array(2.59245433), array(2.71980655), 1.5053808897965746, array(2.49754289), array(2.50059363), array(2.50359617), array(2.54545276), 3.8472555332467726, array(2.34903574), 1.3070060308926463, array(2.50889573)]"
5 Iron,-6,2.549387843003564,0.8,1.0,1.0,"[array(2.42487988), array(2.45965001), 1.5566232535664053, 3.844606617046636, 2.6259511312598947, 1.2401325856182477, 2.5082335199508847, array(2.4455814), 2.0900167151193982, 3.731473123819864, 1.6875720372971577, 1.467887052790712, array(2.58958426), array(2.37833046), array(2.57413877), 3.9238530871982396, array(2.47750096), 3.9246602657442518, array(2.49328862), array(2.54379312)]"
5 Iron,-5,2.6967769105583717,0.8,1.0,1.0,"[array(2.53283112), array(2.34588892), 1.5540156612668887, 3.7333038244405174, array(2.35011631), array(2.49564208), array(2.61120817), 2.3323686283036333, array(2.50507953), array(2.65279039), array(2.72039915), 3.902880938716652, array(2.6008755), array(2.4007468), 1.8258638453794176, array(2.59788072), 3.904197660602922, 3.8721268416496306, array(2.44044173), array(2.5568804)]"
5 Iron,-4,2.7628104115817433,0.6,1.0,1.0,"[3.924548252489723, 1.5359160618525236, 1.3994036363694042, array(2.35357268), array(2.51191098), array(2.52677754), 3.8994763233650604, 3.7190058983325853, 3.924771824269037, array(2.51958737), 3.906711812613041, 3.9251751290138674, 3.79317208453474, array(2.53303848), 2.3311710298273636, 1.2712077005779407, 1.2904230909236192, 3.923420076043328, array(2.51439894), 1.4525193403979886]"
5 Iron,-3,3.0784649846856653,0.6,1.0,1.0,"[3.9245228226764794, array(2.73054144), 1.7953189665384661, 3.925402943602485, 3.9119077106158704, 3.9244352290139055, 3.8091164833953086, array(2.63230459), array(2.72927205), 3.9254161373503464, array(2.49446293), array(2.53954), array(2.51637233), array(2.76336735), array(2.67221562), 3.92478248113791, array(2.48639937), array(2.50355779), 3.8365359227205116, array(2.52382752)]"
5 Iron,-2,2.7087160472533283,0.7,1.0,1.0,"[1.224655829806534, array(2.4478964), 1.718724564532159, array(2.44157987), 3.924409595822701, array(2.53367064), 3.9251378612740853, array(2.44983686), array(2.73741463), array(2.4366652), array(2.60702358), 3.794284677179153, 1.1177421031119188, 1.616120163230782, array(2.66461504), array(2.36307874), array(2.59467105), 3.7572956196212552, 3.92441814255837, 3.8950803794761297]"
5 Iron,-1,3.057328046888088,0.65,1.0,1.0,"[array(2.63147382), 3.91292668439177, array(2.50610326), 3.925557761139575, 3.9251134365200118, array(2.53347159), array(2.57079521), 3.9086772792915623, array(2.45313318), 3.918142273554772, array(2.57769012), array(2.70207555), array(2.50575767), array(2.75522123), array(2.59828242), 3.9245690296271625, 3.925336377706489, array(2.66321323), array(2.51682013), array(2.6922007)]"
5 Iron,0,2.883789852773568,0.7,1.0,1.0,"[3.9246786527687165, array(2.50742906), array(2.56391314), 3.877571111064065, array(2.47076781), 3.9217285856378385, 3.924427575527872, array(2.37319509), array(2.55635807), 3.7267140769639218, array(2.66838209), 3.924426328744086, 1.8715813450235281, array(2.80249343), 1.8375739753250513, array(2.37777953), array(2.73033302), array(2.37751023), array(2.51645165), array(2.7224823)]"
5 Iron,1,2.788698119640593,0.8,1.0,1.0,"[array(2.32401049), array(2.32342401), 3.9227044932706225, array(2.52175712), array(2.46610248), 2.030238582669399, array(2.54580946), array(2.50673139), array(2.75139843), array(2.64393044), array(2.54193958), 3.9246555133373917, array(2.70501119), array(2.67429006), array(2.34063039), 3.925581036448261, array(2.50432978), array(2.62621184), 3.9254092778018443, array(2.56979683)]"
5 Iron,2,2.592768289504011,0.85,1.0,1.0,"[array(2.70241511), 3.9235309892529076, 1.5835977983519396, array(2.56109246), array(2.47178212), array(2.65508737), 1.7857275732218638, array(2.41762747), 3.923086461104014, array(2.65252657), array(2.55331293), array(2.45801559), array(2.51445995), array(2.4532278), 1.3533478714500473, array(2.55167994), array(2.37792302), array(2.57645243), 3.899085356746604, array(2.44138699)]"
5 Iron,3,2.7840621710627618,0.65,1.0,1.0,"[3.7916544852350444, 1.3209298489617054, array(2.456058), array(2.62549403), 3.8366470238898875, 3.8318851616310976, 1.4819220469437115, array(2.59809721), 3.9249992880531157, array(2.70358064), array(2.71936189), 1.0121726551916765, array(2.48913658), array(2.78154237), array(2.37701668), 3.9244320592300648, 3.8343055441795646, 3.6861689881297632, 1.6797792928903093, array(2.60605962)]"
5 Iron,4,2.9178336034495604,0.7,1.0,1.0,"[array(2.80637645), 3.910042765452407, array(2.52005658), array(2.37761399), array(2.98683067), array(2.4087605), array(2.5756481), array(2.46855634), 3.9245761745615, 1.4185122905890215, array(2.71119173), 3.911602665569303, array(2.53389884), array(2.44528256), array(2.55973468), array(2.35581212), 3.9244225160920343, array(2.67970935), 3.921540666661631, 3.916503072766635]"
5 Iron,5,2.9181453616383255,0.65,1.0,1.0,"[array(2.87442941), 3.9244224139056683, 1.3524296814036716, array(2.54278208), array(2.92107295), 3.8951163331669028, 3.92449290786036, 3.888735755504514, 3.9245140566947807, array(2.72229779), array(2.75321938), array(2.31868233), 3.9019066710422177, array(2.66141016), 1.4983244218364316, 1.7546964673219334, 3.8125094025837956, array(2.78456047), array(2.44448444), array(2.46282012)]"
5 Iron,6,2.9483656793710944,0.7,1.0,1.0,"[3.9163292500137743, array(2.65266868), array(2.68178377), array(2.90003773), array(2.58869076), array(2.86599728), 3.925534253510124, array(2.71687644), 3.6853199332527375, array(2.73177242), 3.920854925082342, 1.2369323759662396, array(2.51462283), array(2.59543827), array(2.81338933), array(2.65485503), 3.8035583814604337, array(2.34040862), array(2.59000806), 3.832235241974631]"
5 Iron,7,2.9354379919710167,0.7,1.0,1.0,"[array(2.62045878), array(2.63162765), array(2.81244172), 3.8349420633638913, 3.917756353916114, array(2.36664742), array(2.44651347), array(2.63070669), array(2.63170926), 3.9245061465445388, 1.4812421919064653, 3.903077042354389, array(2.55928383), 3.917970614533777, array(2.72114971), array(2.5763086), array(2.61809638), array(2.64846608), 3.9231764709585604, array(2.54267935)]"
5 Iron,8,3.2428519291066777,0.5,1.0,1.0,"[array(2.68532569), array(2.39603658), array(2.70901754), array(2.63941487), array(2.81527872), array(2.56498628), 3.9209551990876355, 3.8801665731956887, array(3.12575473), 3.915041747914431, array(2.72462671), 3.9233554815149385, 3.9117726606942522, array(2.67505286), 3.9024639917404045, 3.9256077940343728, 3.9014156498507497, array(2.58734816), 3.9247535594424354, array(2.72866379)]"
